   70   46  116 -79960.68750   8450.393
   69   47  116 -82567.68750   8466.122
   68   48  116 -88719.39063   8512.410
   67   49  116 -88250.01563   8501.619
   66   50  116 -91528.10938   8523.134
   65   51  116 -86821.17969   8475.813
   64   52  116 -85268.96094   8455.687
   63   53  116 -77492.25781   8381.902
   62   54  116 -73046.75000   8336.835
   71   46  117 -76530.30469   8417.833
   70   47  117 -82265.30469   8460.163
   69   48  117 -86425.30469   8489.032
   68   49  117 -88945.03906   8503.882
   67   50  117 -90399.95313   8509.630
   66   51  117 -88644.75000   8487.942
   65   52  117 -85096.89844   8450.931
   64   53  117 -80434.50781   8404.395
   63   54  117 -74185.35938   8344.297
   62   55  117 -66442.81250   8271.435
   71   47  118 -79565.64063   8433.990
   70   48  118 -86708.55469   8487.893
   69   49  118 -87230.34375   8485.685
   68   50  118 -91656.06250   8516.561
   67   51  118 -87999.42188   8478.942
   66   52  118 -87721.04688   8469.953
   65   53  118 -80971.04688   8406.119
   64   54  118 -78079.07813   8374.981
   63   55  118 -68409.39063   8286.405
   72   47  119 -78557.49219   8422.470
   71   48  119 -83907.49219   8460.854
   70   49  119 -87704.49219   8486.187
   69   50  119 -90068.35938   8499.477
   68   51  119 -89477.44531   8487.937
   67   52  119 -87184.44531   8462.094
   66   53  119 -83765.53125   8426.789
   65   54  119 -78794.43750   8378.441
   64   55  119 -72305.07813   8317.334
   73   47  120 -75649.06250   8395.307
   72   48  120 -83974.06250   8458.162
   71   49  120 -85735.07031   8466.318
   70   50  120 -91105.07031   8504.548
   69   51  120 -88424.46875   8475.690
   68   52  120 -89404.58594   8477.338
   67   53  120 -83789.58594   8424.027
   66   54  120 -82172.44531   8404.032
   65   55  120 -73888.66406   8328.480
   73   48  121 -81061.06250   8430.891
   72   49  121 -85841.06250   8463.929
   71   50  121 -89204.07813   8485.257
   70   51  121 -89595.10938   8482.023
   69   52  121 -88551.14844   8466.930
   68   53  121 -86287.25781   8441.754
   67   54  121 -82472.77344   8403.764
   66   55  121 -77100.49219   8352.899
   74   48  122 -80730.32031   8425.233
   73   49  122 -83577.35938   8442.156
   72   50  122 -89945.95313   8487.945
   71   51  122 -88330.17188   8468.288
   70   52  122 -90314.03125   8478.137
   69   53  122 -86080.03125   8437.019
   68   54  122 -85355.00000   8424.664
   67   55  122 -78139.83594   8359.110
   66   56  122 -74608.94531   8323.756
   75   48  123 -77311.21094   8394.558
   74   49  123 -83426.21094   8437.912
   73   50  123 -87820.47656   8467.278
   72   51  123 -89224.10938   8472.329
   71   52  123 -89171.89063   8465.544
   70   53  123 -87943.31250   8449.195
   69   54  123 -85248.55469   8420.926
   68   55  123 -81043.67188   8380.379
   67   56  123 -75654.97656   8330.208
   76   48  124 -76710.75000   8387.108
   75   49  124 -80876.75000   8414.396
   74   50  124 -88236.75000   8467.441
   73   51  124 -87620.28906   8456.161
   72   52  124 -90524.54688   8473.273
   71   53  124 -87364.96094   8441.483
   70   54  124 -87660.10156   8437.554
   69   55  124 -81731.33594   8383.432
   68   56  124 -79089.79688   8355.820
   67   57  124 -70258.60938   8278.292
   77   48  125 -73358.53125   8357.764
   76   49  125 -80480.53125   8408.482
   75   50  125 -85898.53125   8445.567
   74   51  125 -88255.50000   8458.164
   73   52  125 -89022.20313   8458.039
   72   53  125 -88836.42969   8450.294
   71   54  125 -87192.06250   8430.880
   70   55  125 -84087.57813   8399.785
   69   56  125 -79667.96875   8358.170
   68   57  125 -73759.39063   8304.642
   78   48  126 -72327.41406   8347.307
   77   49  126 -77813.41406   8384.638
   76   50  126 -86020.41406   8443.564
   75   51  126 -86398.41406   8440.355
   74   52  126 -90064.57813   8463.242
   73   53  126 -87910.53906   8439.937
   72   54  126 -89168.53906   8443.712
   71   55  126 -84344.93750   8399.221
   70   56  126 -82669.92969   8379.718
   69   57  126 -74973.46875   8312.426
   68   58  126 -70820.55469   8273.257
   79   48  127 -68517.10156   8315.132
   78   49  127 -76985.10156   8375.649
   77   50  127 -83499.10156   8420.780
   76   51  127 -86700.10156   8439.824
   75   52  127 -88281.10156   8446.113
   74   53  127 -88983.12500   8445.481
   73   54  127 -88320.79688   8434.105
   72   55  127 -86240.02344   8411.561
   71   56  127 -82815.59375   8378.437
   70   57  127 -77895.76563   8333.538
   69   58  127 -71975.60938   8280.762
   79   49  128 -74359.00000   8352.755
   78   50  128 -83334.60156   8416.765
   77   51  128 -84608.53125   8420.605
   76   52  128 -88992.09375   8448.740
   75   53  128 -87737.93750   8432.829
   74   54  128 -89860.03906   8443.296
   73   55  128 -85931.37500   8406.491
   72   56  128 -85401.51563   8396.240
   71   57  128 -78631.89844   8337.240
   70   58  128 -75533.92188   8306.925
   69   59  128 -66330.75781   8228.913
   80   49  129 -72938.79688   8339.564
   79   50  129 -80593.79688   8392.840
   78   51  129 -84627.67969   8418.046
   77   52  129 -87003.17969   8430.396
   76   53  129 -88503.36719   8435.960
   75   54  129 -88697.38281   8431.400
   74   55  129 -87500.42188   8416.056
   73   56  129 -85064.55469   8391.109
   72   57  129 -81326.11719   8356.064
   71   58  129 -76287.49219   8310.940
   70   59  129 -69773.56250   8254.380
   81   49  130 -69889.94531   8314.048
   80   50  130 -80138.94531   8386.868
   79   51  130 -82291.60156   8397.409
   78   52  130 -87351.40625   8430.312
   77   53  130 -86932.38281   8421.071
   76   54  130 -89881.71094   8437.740
   75   55  130 -86900.42188   8408.789
   74   56  130 -87261.60156   8405.549
   73   57  130 -81628.00781   8356.196
   72   58  130 -79422.90625   8333.216
   71   59  130 -71175.45313   8263.756
   70   60  130 -66596.23438   8222.513
   82   49  131 -68137.14063   8298.814
   81   50  131 -77314.21875   8362.896
   80   51  131 -81987.98438   8392.602
   79   52  131 -85209.47656   8411.221
   78   53  131 -87444.35938   8422.309
   77   54  131 -88415.21094   8423.748
   76   55  131 -88059.78906   8415.063
   75   56  131 -86683.78906   8398.587
   74   57  131 -83769.25781   8370.367
   73   58  131 -79715.39063   8333.449
   72   59  131 -74278.26563   8285.972
   71   60  131 -67768.98438   8230.311
   83   49  132 -62419.17188   8253.773
   82   50  132 -76554.17188   8354.930
   81   51  132 -79673.57031   8372.634
   80   52  132 -85182.17969   8408.440
   79   53  132 -85699.89063   8406.435
   78   54  132 -89280.47656   8427.633
   77   55  132 -87155.92969   8405.612
   76   56  132 -88434.84375   8409.373
   75   57  132 -83740.24219   8367.881
   74   58  132 -82474.02344   8352.362
   73   59  132 -75213.48438   8291.431
   72   60  132 -71425.80469   8256.810
   83   50  133 -70952.60156   8310.680
   82   51  133 -78942.60156   8364.873
   81   52  133 -82944.60156   8389.081
   80   53  133 -85886.60156   8405.319
   79   54  133 -87643.60156   8412.647
   78   55  133 -88070.96094   8409.978
   77   56  133 -87553.46094   8400.205
   76   57  133 -85494.38281   8378.841
   75   58  133 -82423.22656   8349.867
   74   59  133 -77937.60938   8310.258
   73   60  133 -72332.37500   8262.231
   72   61  133 -65407.64453   8204.283
   84   50  134 -66795.78906   8277.873
   83   51  134 -74165.78906   8327.034
   82   52  134 -82559.49219   8383.836
   81   53  134 -84072.49219   8389.288
   80   54  134 -88124.49219   8413.689
   79   55  134 -86891.17969   8398.646
   78   56  134 -88949.86719   8408.171
   77   57  134 -85218.64844   8374.488
   76   58  134 -84835.98438   8365.794
   75   59  134 -78514.00781   8312.777
   74   60  134 -75646.46094   8285.538
   73   61  134 -66738.75000   8213.225
   83   52  135 -77827.63281   8346.470
   82   53  135 -83789.63281   8384.838
   81   54  135 -86417.03125   8398.505
   80   55  135 -87581.85156   8401.338
   79   56  135 -87850.51563   8397.533
   78   57  135 -86650.51563   8382.849
   77   58  135 -84624.92969   8362.049
   76   59  135 -80935.89063   8328.928
   75   60  135 -76213.75781   8288.154
   74   61  135 -69977.55469   8236.165
   84   52  136 -74425.21094   8319.429
   83   53  136 -79499.29688   8350.986
   82   54  136 -86425.14063   8396.158
   81   55  136 -86338.71094   8389.770
   80   56  136 -88886.93750   8402.755
   79   57  136 -86036.94531   8376.046
   78   58  136 -86468.32813   8373.466
   77   59  136 -81327.24219   8329.911
   76   60  136 -79199.31250   8308.512
   75   61  136 -71197.96875   8243.926
   74   62  136 -66810.91406   8205.916
   84   53  137 -76502.82031   8327.072
   83   54  137 -82379.35156   8364.256
   82   55  137 -86545.60156   8388.956
   81   56  137 -87721.22656   8391.827
   80   57  137 -87100.65625   8381.586
   79   58  137 -85878.55469   8366.955
   78   59  137 -83177.33594   8341.528
   77   60  137 -79580.19531   8309.561
   76   61  137 -74072.87500   8263.651
   75   62  137 -68025.38281   8213.798
   85   53  138 -72330.89063   8294.988
   84   54  138 -80150.89063   8345.985
   83   55  138 -82887.40625   8360.146
   82   56  138 -88261.63281   8393.420
   81   57  138 -86524.67969   8375.164
   80   58  138 -87568.52344   8377.059
   79   59  138 -83131.52344   8339.238
   78   60  138 -82018.08594   8325.500
   77   61  138 -74940.29688   8268.543
   76   62  138 -71497.78906   8237.928
   75   63  138 -61749.66797   8161.620
   86   53  139 -68837.89063   8268.249
   85   54  139 -75643.89063   8311.585
   84   55  139 -80700.91406   8342.338
   83   56  139 -84913.74219   8367.017
   82   57  139 -87231.36719   8378.063
   81   58  139 -86952.49219   8370.428
   80   59  139 -84823.33594   8349.482
   79   60  139 -81991.69531   8323.482
   78   61  139 -77496.50000   8285.514
   77   62  139 -72380.25000   8243.078
   76   63  139 -65398.07031   8187.218
   86   54  140 -72990.99219   8290.919
   85   55  140 -77050.99219   8314.331
   84   56  140 -83271.36719   8353.174
   83   57  140 -84321.03125   8355.083
   82   58  140 -88083.28125   8376.368
   81   59  140 -84695.28125   8346.580
   80   60  140 -84251.77344   8337.824
   79   61  140 -78206.57031   8289.056
   78   62  140 -75455.96094   8263.820
   77   63  140 -66985.96094   8197.732
   76   64  140 -61782.27344   8154.975
   87   54  141 -68326.89844   8256.283
   86   55  141 -74476.89844   8294.351
   85   56  141 -79725.63281   8326.028
   84   57  141 -82938.21875   8343.264
   83   58  141 -85440.10156   8355.459
   82   59  141 -86020.89063   8354.029
   81   60  141 -84197.88281   8335.552
   80   61  141 -80522.94531   8303.940
   79   62  141 -75938.66406   8265.879
   78   63  141 -69926.58594   8217.691
   77   64  141 -63224.22266   8164.608
   87   55  142 -70515.09375   8264.881
   86   56  142 -77823.14844   8310.836
   85   57  142 -80034.77344   8320.902
   84   58  142 -84538.47656   8347.108
   83   59  142 -83792.72656   8336.347
   82   60  142 -85955.19531   8346.066
   81   61  142 -81156.90625   8306.766
   80   62  142 -78992.89063   8286.017
   79   63  142 -71319.89063   8226.472
   78   64  142 -66959.51563   8190.256
   88   55  143 -67671.40625   8243.641
   87   56  143 -73935.73438   8281.977
   86   57  143 -78187.07031   8306.235
   85   58  143 -81612.00000   8324.715
   84   59  143 -83073.50000   8329.464
   83   60  143 -84007.44531   8330.524
   82   61  143 -82965.73438   8317.769
   81   62  143 -79523.18750   8288.224
   80   63  143 -74242.39063   8245.824
   78   65  143 -60434.39844   8138.323
   89   55  144 -63269.94531   8211.879
   88   56  144 -71768.95313   8265.467
   87   57  144 -74892.44531   8281.725
   86   58  144 -80436.99219   8314.795
   85   59  144 -80755.64844   8311.575
   84   60  144 -83753.16406   8326.959
   83   61  144 -81421.10938   8305.331
   82   62  144 -81971.96094   8303.723
   81   63  144 -75621.64063   8254.191
   80   64  144 -71759.50781   8221.937
   79   65  144 -62368.17969   8151.287
   78   66  144 -56584.53516   8105.690
   90   55  145 -60056.98438   8188.751
   89   56  145 -67414.98438   8234.100
   88   57  145 -72986.83594   8267.131
   87   58  145 -77096.83594   8290.081
   86   59  145 -79631.83594   8302.168
   85   60  145 -81437.13281   8309.223
   84   61  145 -81273.76563   8302.701
   83   62  145 -80657.73438   8293.057
   82   63  145 -77998.42969   8269.321
   81   64  145 -72927.35938   8228.953
   80   65  145 -65880.84375   8174.961
   79   66  145 -58288.23828   8117.202
   91   55  146 -55620.04297   8157.557
   90   56  146 -65000.05078   8216.445
   89   57  146 -69122.94531   8239.325
   88   58  146 -75675.49219   8278.847
   87   59  146 -76713.80469   8280.600
   86   60  146 -80931.04688   8304.127
   85   61  146 -79459.88281   8288.692
   84   62  146 -81001.88281   8293.895
   83   63  146 -77122.28125   8261.964
   82   64  146 -76093.17969   8249.557
   81   65  146 -67769.36719   8187.186
   80   66  146 -62554.13672   8146.107
   92   55  147 -52019.27344   8132.475
   90   57  147 -66848.40625   8222.709
   89   58  147 -72028.75000   8252.628
   88   59  147 -75454.75000   8270.612
   87   60  147 -78151.93750   8283.638
   86   61  147 -79047.93750   8284.411
   85   62  147 -79272.07813   8280.614
   84   63  147 -77550.50000   8263.580
   83   64  147 -75363.06250   8243.378
   82   65  147 -70752.01563   8206.688
   81   66  147 -64187.85547   8156.712
   80   67  147 -55837.47656   8094.584
   92   56  148 -58013.40234   8167.277
   91   57  148 -63128.40234   8196.551
   90   58  148 -70390.75781   8240.335
   89   59  148 -72530.75781   8249.508
   88   60  148 -77413.40625   8277.213
   87   61  148 -76871.89844   8268.268
   86   62  148 -79342.17188   8279.673
   85   63  148 -76302.50000   8253.849
   84   64  148 -76275.82813   8248.382
   83   65  148 -70540.45313   8204.344
   82   66  148 -67859.49219   8180.943
   91   58  149 -66695.07813   8214.397
   90   59  149 -71056.54688   8238.418
   89   60  149 -74380.87500   8255.479
   88   61  149 -76071.24219   8261.573
   87   62  149 -77141.92188   8263.508
   86   63  149 -76446.56250   8253.590
   85   64  149 -75133.45313   8239.527
   84   65  149 -71495.97656   8209.864
   83   66  149 -67715.15625   8179.238
   82   67  149 -61688.40234   8133.540
   81   68  149 -53741.61328   8074.955
   92   58  150 -64823.66406   8200.968
   91   59  150 -68303.66406   8218.952
   90   60  150 -73689.66406   8249.643
   89   61  150 -73603.33594   8243.852
   88   62  150 -77057.33594   8261.663
   87   63  150 -74797.27344   8241.380
   86   64  150 -75768.76563   8242.641
   85   65  150 -71110.54688   8206.371
   84   66  150 -69316.95313   8189.198
   83   67  150 -61947.90625   8134.855
   82   68  150 -57832.88672   8102.206
   92   59  151 -66770.77344   8207.823
   91   60  151 -70952.89844   8230.338
   90   61  151 -73395.23438   8241.331
   89   62  151 -74582.48438   8244.012
   88   63  151 -74659.09375   8239.339
   87   64  151 -74194.91406   8231.084
   86   65  151 -71629.52344   8208.913
   85   66  151 -68758.60156   8184.719
   84   67  151 -63632.08594   8145.588
   83   68  151 -58265.97266   8104.869
   82   69  151 -50781.80078   8050.124
   92   60  152 -70158.06250   8224.062
   91   61  152 -71262.27344   8226.180
   90   62  152 -74768.76563   8244.102
   89   63  152 -72894.50000   8226.624
   88   64  152 -74714.20313   8233.449
   87   65  152 -70724.20313   8202.052
   86   66  152 -70124.45313   8192.959
   85   67  152 -63608.26563   8144.942
   84   68  152 -60500.17188   8119.347
   83   69  152 -51770.57422   8056.769
   93   60  153 -67348.66406   8204.702
   92   61  153 -70684.66406   8221.392
   91   62  153 -72565.84375   8228.574
   90   63  153 -73373.46875   8228.740
   89   64  153 -72889.82813   8220.465
   88   65  153 -71320.21875   8205.093
   87   66  153 -69149.76563   8185.793
   86   67  153 -65019.41016   8153.684
   85   68  153 -60487.96875   8118.954
   84   69  153 -54015.37109   8071.536
   93   61  154 -68498.39844   8206.221
   92   62  154 -72461.59375   8226.876
   91   63  154 -71744.37500   8217.139
   90   64  154 -73713.21875   8224.843
   89   65  154 -70161.97656   8196.703
   88   66  154 -70398.16406   8193.157
   87   67  154 -64644.21484   8150.713
   86   68  154 -62612.15625   8132.438
   85   69  154 -54429.23438   8074.222
   84   70  154 -49933.73438   8039.950
   94   61  155 -66973.24219   8195.511
   93   62  155 -70197.24219   8211.264
   92   63  155 -71824.46875   8216.715
   91   64  155 -72077.12500   8213.297
   90   65  155 -71254.41406   8202.942
   89   66  155 -69159.91406   8184.382
   88   67  155 -66039.67188   8159.204
   87   68  155 -62215.46484   8129.484
   86   69  155 -56635.33984   8088.436
   85   70  155 -50503.43359   8043.828
   84   71  155 -42554.17188   7987.495
   95   61  156 -64220.23828   8177.068
   94   62  156 -69370.32813   8205.066
   93   63  156 -70092.82813   8204.682
   92   64  156 -72542.19531   8215.368
   91   65  156 -70097.52344   8194.682
   90   66  156 -70529.82813   8192.439
   89   67  156 -65354.55078   8154.249
   88   68  156 -64212.82031   8141.915
   87   69  156 -56839.82813   8089.637
   86   70  156 -53264.48828   8061.703
   85   71  156 -43749.92188   7995.697
   95   62  157 -66733.42969   8187.419
   94   63  157 -69467.42969   8199.850
   93   64  157 -70830.67969   8203.550
   92   65  157 -70770.62500   8198.184
   91   66  157 -69427.88281   8184.648
   90   67  157 -66828.92969   8163.111
   89   68  157 -63419.83984   8136.414
   88   69  157 -58709.27344   8101.428
   87   70  157 -53441.81641   8062.894
   86   71  157 -46483.13281   8013.588
   96   62  158 -65212.66797   8177.059
   95   63  158 -67211.67188   8184.759
   94   64  158 -70696.75000   8201.865
   93   65  158 -69477.21875   8189.195
   92   66  158 -70412.10938   8190.160
   91   67  158 -66191.02344   8158.493
   90   68  158 -65303.80859   8147.926
   89   69  158 -58703.19531   8101.199
   88   70  158 -56014.81641   8079.232
   87   71  158 -47214.37109   8018.581
   86   72  158 -42104.11719   7981.286
   96   63  159 -66053.30469   8176.760
   95   64  159 -68568.52344   8187.659
   94   65  159 -69539.04688   8188.842
   93   66  159 -69173.47656   8181.623
   92   67  159 -67335.87500   8165.145
   91   68  159 -64567.37500   8142.813
   90   69  159 -60570.39844   8112.754
   89   70  159 -55842.97266   8078.101
   88   71  159 -49714.97656   8034.640
   87   72  159 -42853.50391   7986.566
   86   73  159 -34448.35156   7928.783
   96   64  160 -67948.62500   8183.057
   95   65  160 -67842.93750   8177.507
   94   66  160 -69678.06250   8184.087
   93   67  160 -66388.06250   8158.635
   92   68  160 -66058.48438   8151.685
   91   69  160 -60302.31250   8110.820
   90   70  160 -58169.61719   8092.601
   89   71  160 -50269.93750   8038.338
   88   72  160 -45937.20313   8006.369
   87   73  160 -35875.50781   7938.593
   97   64  161 -65512.71094   8167.233
   96   65  161 -67468.18750   8174.520
   95   66  161 -68061.13281   8173.344
   94   67  161 -67202.84375   8163.153
   93   68  161 -65208.94922   8145.910
   92   69  161 -61898.70703   8120.490
   91   70  161 -57844.21484   8090.447
   90   71  161 -52562.34375   8052.781
   89   72  161 -46318.68359   8009.142
   98   64  162 -64287.28906   8159.077
   97   65  162 -65681.28906   8162.853
   96   66  162 -68186.80469   8173.490
   95   67  162 -66047.10938   8155.452
   94   68  162 -66342.61719   8152.447
   93   69  162 -61483.55859   8117.624
   92   70  162 -59831.52734   8102.597
   91   71  162 -52836.86719   8054.590
   90   72  162 -49173.10547   8027.145
   89   73  162 -39782.37891   7964.348
   88   74  162 -34001.93750   7923.837
   98   65  163 -64601.40234   8155.666
   97   66  163 -66386.50000   8161.818
   96   67  163 -66383.94531   8157.002
   95   68  163 -65174.07422   8144.780
   94   69  163 -62735.07422   8125.017
   93   70  163 -59304.21484   8099.170
   92   71  163 -54791.41016   8066.684
   91   72  163 -49286.28125   8028.110
   90   73  163 -42541.07813   7981.929
   89   74  163 -34909.09375   7930.308
   88   75  163 -26006.81445   7870.893
   98   66  164 -65973.29688   8158.746
   97   67  164 -64987.07031   8147.963
   96   68  164 -65949.56250   8149.061
   95   69  164 -61888.46094   8119.528
   94   70  164 -61022.71484   8109.478
   93   71  164 -54642.37109   8065.803
   92   72  164 -51821.53906   8043.833
   91   73  164 -43282.80078   7986.997
   90   74  164 -38233.74609   7951.440
   99   66  165 -63617.93359   8143.942
   98   67  165 -64904.57422   8146.998
   97   68  165 -64528.31250   8139.976
   96   69  165 -62935.93359   8125.584
   95   70  165 -60287.22266   8104.790
   94   71  165 -56442.27344   8076.745
   93   72  165 -51635.50781   8042.872
   92   73  165 -45855.10547   8003.098
   91   74  165 -38861.97656   7955.974
   90   75  165 -30656.81250   7901.504
  100   66  166 -62590.11719   8137.313
   99   67  166 -63076.89844   8135.532
   98   68  166 -64931.59375   8141.992
   97   69  166 -61893.92969   8118.980
   96   70  166 -61588.48047   8112.427
   95   71  166 -56020.98047   8074.175
   94   72  166 -53858.98438   8056.438
   93   73  166 -46097.77734   8004.971
   92   74  166 -41891.84375   7974.921
   90   76  166 -25438.40039   7866.378
  101   66  167 -59936.55078   8121.028
  100   67  167 -62286.55078   8130.415
   99   68  167 -63296.73438   8131.779
   98   69  167 -62548.31250   8122.613
   97   70  167 -60594.05469   8106.226
   96   71  167 -57501.12500   8083.021
   95   72  167 -53467.75781   8054.184
   94   73  167 -48351.05859   8018.861
   93   74  167 -42088.61328   7976.676
   91   76  167 -26502.89648   7873.979
   90   77  167 -17078.79688   7812.863
  101   67  168 -60066.73047   8116.850
  100   68  168 -62996.73047   8129.634
   99   69  168 -61317.66406   8114.982
   98   70  168 -61574.64453   8111.855
   97   71  168 -57064.15234   8080.350
   96   72  168 -55360.55078   8065.553
   95   73  168 -48393.90625   8019.428
   94   74  168 -44890.19141   7993.916
   93   75  168 -35794.88672   7935.120
   92   76  168 -29990.67969   7895.914
  102   67  169 -58803.09766   8109.103
  101   68  169 -60928.68359   8117.052
  100   69  169 -61279.96484   8114.501
   99   70  169 -60370.31250   8104.489
   98   71  169 -58077.31250   8086.292
   97   72  169 -54716.89063   8061.778
   96   73  169 -50290.42969   8030.957
   95   74  169 -44917.76953   7994.537
   94   75  169 -38385.84766   7951.257
   93   76  169 -30721.35156   7901.276
   92   77  169 -22081.11914   7845.521
  103   67  170 -56244.60547   8093.831
  102   68  170 -60114.60547   8111.994
  101   69  170 -59800.61328   8105.545
  100   70  170 -60768.95703   8106.639
   99   71  170 -57310.19922   8081.691
   98   72  170 -56253.85547   8070.875
   97   73  170 -50137.66406   8030.296
   96   74  170 -47293.36328   8008.962
   95   75  170 -38917.75391   7955.092
   94   76  170 -33927.78125   7921.137
   92   78  170 -16305.53320   7808.273
  103   68  171 -57724.86328   8097.781
  102   69  171 -59215.59375   8101.923
  101   70  171 -59312.13672   8097.913
  100   71  171 -57833.54297   8084.691
   99   72  171 -55431.34375   8066.068
   98   73  171 -51720.27344   8039.791
   97   74  171 -47086.08984   8008.115
   96   75  171 -41250.28125   7969.412
   95   76  171 -34293.12109   7924.152
   94   77  171 -26430.17188   7873.595
   93   78  171 -17470.59570   7816.624
   92   79  171  -7564.77295   7754.121
  104   68  172 -56489.41797   8090.444
  103   69  172 -57379.98828   8091.073
  102   70  172 -59260.28125   8097.457
  101   71  172 -56741.33594   8078.263
  100   72  172 -56403.54297   8071.751
   99   73  172 -51329.97656   8037.705
   98   74  172 -49097.18750   8020.175
   97   75  172 -41523.24219   7971.592
   96   76  172 -37238.05469   7942.129
   94   78  172 -21101.01367   7839.212
  104   69  173 -56258.87891   8084.479
  103   70  173 -57556.28125   8087.456
  102   71  173 -56885.77734   8079.058
  101   72  173 -55411.78516   8066.016
  100   73  173 -52396.53906   8044.064
   99   74  173 -48727.38281   8018.333
   98   75  173 -43553.86328   7983.906
   97   76  173 -37438.22656   7944.033
   96   77  173 -30271.93555   7898.087
   95   78  173 -21941.57031   7845.413
   94   79  173 -12819.79785   7788.163
  105   69  174 -53869.59766   8070.672
  104   70  174 -56949.59766   8083.876
  103   71  174 -55575.27734   8071.482
  102   72  174 -55846.62500   8068.545
  101   73  174 -51740.76563   8040.452
  100   74  174 -50227.08984   8027.256
   99   75  174 -43673.09766   7985.094
   98   76  174 -39996.30078   7959.466
   97   77  174 -30868.73828   7902.513
   96   78  174 -25319.15430   7866.122
   94   80  174  -6647.42480   7749.821
  106   69  175 -52315.63281   8061.795
  105   70  175 -54700.63281   8070.954
  104   71  175 -55170.69531   8069.169
  103   72  175 -54483.84766   8060.774
  102   73  175 -52408.64844   8044.445
  101   74  175 -49632.79688   8024.112
  100   75  175 -45288.30859   7994.816
   99   76  175 -40104.69531   7960.725
   98   77  175 -33428.62109   7918.105
   97   78  175 -25690.08984   7869.415
   96   79  175 -17443.05664   7817.818
  106   70  176 -53494.13281   8064.100
  105   71  176 -53387.35938   8059.049
  104   72  176 -54577.50781   8061.366
  103   73  176 -51365.37500   8038.670
  102   74  176 -50641.60156   8030.112
  101   75  176 -45062.88672   7993.970
  100   76  176 -42097.94141   7972.678
   99   77  176 -33861.02734   7921.433
   98   78  176 -28927.89844   7888.958
   96   80  176 -11779.13184   7782.632
  107   70  177 -50989.21484   8049.989
  106   71  177 -52389.03516   8053.478
  105   72  177 -52889.62109   8051.886
  104   73  177 -51723.62109   8040.878
  103   74  177 -49701.72656   8025.035
  102   75  177 -46269.17188   8001.222
  101   76  177 -41949.53125   7972.397
  100   77  177 -36047.42188   7934.632
   99   78  177 -29370.48828   7892.489
   98   79  177 -21550.19922   7843.887
   97   80  177 -12780.88184   7789.922
   96   81  177  -3327.96191   7732.096
  108   70  178 -49698.29688   8042.857
  107   71  178 -50343.00391   8042.083
  106   72  178 -52444.26172   8049.493
  105   73  178 -50507.26172   8034.216
  104   74  178 -50415.96094   8029.308
  103   75  178 -45653.45313   7998.157
  102   76  178 -43546.18750   7981.923
  101   77  178 -36251.88281   7936.549
  100   78  178 -31998.00781   7908.255
   99   79  178 -22326.12109   7849.524
   98   80  178 -16316.84570   7811.368
   96   82  178   3567.80005   7690.866
  108   71  179 -49064.17188   8035.102
  107   72  179 -50471.93750   8038.596
  106   73  179 -50366.31250   8033.636
  105   74  179 -49303.56250   8023.328
  104   75  179 -46586.21094   8003.776
  103   76  179 -43020.10156   7979.483
  102   77  179 -38077.36328   7947.500
  101   78  179 -32263.78125   7910.651
  100   79  179 -24952.10352   7865.433
   99   80  179 -16921.64844   7816.199
   98   81  179  -8300.46680   7763.666
  109   71  180 -46685.39844   8022.088
  108   72  180 -49788.39844   8034.981
  107   73  180 -48936.19531   8025.900
  106   74  180 -49644.47656   8025.488
  105   75  180 -45839.67188   8000.004
  104   76  180 -44358.85938   7987.431
  103   77  180 -37977.52734   7947.633
  102   78  180 -34435.95703   7923.611
  101   79  180 -25596.40820   7870.156
  100   80  180 -20244.72266   7836.078
   98   82  180  -1939.20898   7725.688
  109   72  181 -47411.88281   8022.052
  108   73  181 -48441.63281   8023.418
  107   74  181 -48253.95313   8018.059
  106   75  181 -46511.43750   8004.110
  105   76  181 -43552.93359   7983.442
  104   77  181 -39471.78125   7956.572
  103   78  181 -34374.65625   7924.088
  102   79  181 -27871.18750   7883.835
  101   80  181 -20661.17773   7839.679
  100   81  181 -12801.10547   7791.931
   99   82  181  -3144.76196   7734.258
  110   72  182 -46058.56250   8014.886
  109   73  182 -46433.25391   8012.647
  108   74  182 -48247.51953   8018.316
  106   76  182 -44609.07422   7989.728
  105   77  182 -39051.67969   7954.894
  104   78  182 -36169.30078   7934.758
  103   79  182 -28300.76758   7887.226
  102   80  182 -23576.14648   7856.968
  101   81  182 -13351.00684   7796.487
  100   82  182  -6826.13477   7756.338
  111   72  183 -43286.11719   8000.045
  110   73  183 -45296.11719   8006.753
  109   74  183 -46367.02344   8008.330
  108   75  183 -45811.02344   8001.017
  107   76  183 -43662.75391   7985.002
  106   77  183 -40197.26563   7961.790
  105   78  183 -35772.44141   7933.336
  104   79  183 -30186.89453   7898.538
  103   80  183 -23799.81836   7859.361
  102   81  183 -16587.29688   7815.674
  101   82  183  -7568.73389   7762.117
  112   72  184 -41501.30469   7990.732
  111   73  184 -42841.30469   7993.763
  110   74  184 -45707.30469   8005.087
  109   75  184 -44226.63281   7992.788
  108   76  184 -44256.14453   7988.696
  107   77  184 -39610.85156   7959.198
  106   78  184 -37332.18359   7942.562
  105   79  184 -30318.71094   7900.194
  104   80  184 -26349.12305   7874.368
  103   81  184 -16885.07813   7818.681
  102   82  184 -11045.33887   7782.692
  112   73  185 -41396.17578   7986.370
  111   74  185 -43389.67578   7992.917
